,ID_Immobile_cantiere,rif_cantiere,nome_cantiere,cantiere,stato_cantiere,agenzia,referente_cantiere,Indirizzo,coordinate,n_immobili,ID_Immobile,Rif,Stato_Immobile,Stato_trattativa,Richiesta,Macro_Tipologia,in_pubblicita,Tipologia,Sub_Tipologia,MQ_Commerciali_da,N_Bagni,N_Camere_da_Letto,Giardino,Ultimo_Agg_Prezzo,avanzamento_lavori,Inizio_Lavori,Consegna,classe_energetica,Latitudine,Longitudine
221,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46937.0,64-23e,Pubblicato,,369000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,97.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
222,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46939.0,64-23f,Pubblicato,,342000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,90.0,1.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
223,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46941.0,64-23g,Incarico (Non Pubblicato),,365000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,96.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
224,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46943.0,64-23h,In Trattativa,Compromesso,337000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,91.0,2.0,2.0,Condominiale,,,,,*A+,44.5174,11.3218
225,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46945.0,64-23i,Pubblicato,,369000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,97.0,2.0,2.0,Condominiale,,,,,*A+,44.5174,11.3218
226,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46947.0,64-23j,Pubblicato,,346000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,90.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
227,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46949.0,64-23k,Pubblicato,,285000.0,Appartamento,In Pubblicità,Appartamento,Bilocale,73.0,1.0,1.0,Condominiale,,,,,A4,44.5174,11.3218
228,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46951.0,64-23l,Pubblicato,,355000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,91.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
229,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46953.0,64-23m,Pubblicato,,296000.0,Appartamento,In Pubblicità,Appartamento,Bilocale,74.0,1.0,1.0,Condominiale,,,,,A4,44.5174,11.3218
230,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46955.0,64-23n,Pubblicato,,360000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,90.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
231,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46957.0,64-23o,Pubblicato,,416000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,104.0,2.0,2.0,Privato,,,,,A4,44.5174,11.3218
232,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46959.0,64-23p,Pubblicato,,416000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,104.0,2.0,2.0,Privato,,,,,A4,44.5174,11.3218
233,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46961.0,64-23q,Incarico (Non Pubblicato),,406000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,104.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
234,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46963.0,64-23r,Pubblicato,,491000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,126.0,2.0,3.0,Condominiale,,,,,A4,44.5174,11.3218
235,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46965.0,64-23s,Pubblicato,,412000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,103.0,2.0,2.0,Condominiale,,,,,A4,44.5174,11.3218
236,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46967.0,64-23t,Pubblicato,,508000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,127.0,2.0,3.0,Condominiale,,,,,A4,44.5174,11.3218
237,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46969.0,64-23u,Pubblicato,,400000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,100.0,2.0,2.0,Privato,,,,,A4,44.5174,11.3218
238,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46971.0,64-23v,Pubblicato,,416000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,104.0,2.0,2.0,Privato,,,,,A4,44.5174,11.3218
239,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46973.0,64-23w,In Trattativa,Compromesso,186000.0,Appartamento,Non in Pubblicità,Appartamento,Monolocale,49.0,1.0,0.0,Condominiale,,,,,A4,44.5174,11.3218
240,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46975.0,64-23x,Pubblicato,,215000.0,Appartamento,In Pubblicità,Appartamento,Bilocale,53.0,1.0,1.0,Condominiale,,,,,A4,44.5174,11.3218
241,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46977.0,64-23y,Archiviato,,201000.0,Appartamento,Non in Pubblicità,Appartamento,Bilocale,53.0,1.0,1.0,Condominiale,,,,,A4,44.5174,11.3218
242,45467,64-23,,64-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, via Terracini snc","44.5174, 11.3218",58,46979.0,64-23z,Pubblicato,,198000.0,Appartamento,In Pubblicità,Appartamento,Monolocale,49.0,1.0,0.0,Condominiale,,,,,A4,44.5174,11.3218
243,45469,667-22,,667-22 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Pisanello Francesco,"San Giorgio di Piano, via Stiatico 11","44.6683, 11.3796",5,46437.0,667-22c,In Trattativa,Accettazione,239000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,113.0,2.0,2.0,Privato,,,,,A3,44.6683,11.3796
244,45469,667-22,,667-22 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Pisanello Francesco,"San Giorgio di Piano, via Stiatico 11","44.6683, 11.3796",5,46439.0,667-22d,Venduto/Affittato da ISP,Stipula/Contratto,226000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,97.0,1.0,3.0,Privato,,,,,A3,44.6683,11.3796
245,45469,667-22,,667-22 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Pisanello Francesco,"San Giorgio di Piano, via Stiatico 11","44.6683, 11.3796",5,46441.0,667-22e,Venduto/Affittato da ISP,Stipula/Contratto,285000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,135.0,2.0,3.0,Privato,,,,,A3,44.6683,11.3796
246,45469,667-22,,667-22 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Pisanello Francesco,"San Giorgio di Piano, via Stiatico 11","44.6683, 11.3796",5,46443.0,667-22f,Venduto/Affittato da ISP,Stipula/Contratto,262000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,112.0,2.0,2.0,Assente,,,,,A3,44.6683,11.3796
247,45469,667-22,,667-22 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Pisanello Francesco,"San Giorgio di Piano, via Stiatico 11","44.6683, 11.3796",5,47463.0,667-22b,Venduto/Affittato da ISP,Stipula/Contratto,243000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,105.0,2.0,2.0,Privato,,,,,A3,44.6683,11.3796
248,45471,685-22,,685-22 ,Cantiere/Gruppo Terminato,Castel Maggiore,Parmeggiani Claudio,"Castel Maggiore, Piazza Lorusso 10","44.5757, 11.3648",1,47471.0,685-22a,Venduto/Affittato da ISP,Stipula/Contratto,230000.0,Appartamento,Non in Pubblicità,Appartamento,,90.0,0.0,0.0,Assente,,,,,,44.5757,11.3648
249,45473,693-21,,693-21 ,Cantiere/Gruppo Terminato,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Roma ---","44.6998, 11.4075",2,45929.0,693-21b,Archiviato,,130000.0,Appartamento,Non in Pubblicità,Appartamento,Bilocale,48.0,1.0,1.0,Privato,,,,,A4,44.6998,11.4075
250,45473,693-21,,693-21 ,Cantiere/Gruppo Terminato,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Roma ---","44.6998, 11.4075",2,47401.0,693-21e,In Trattativa,Compromesso,145000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,70.0,1.0,2.0,Assente,,,,,A4,44.6998,11.4075
251,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46449.0,702-22a,Pubblicato,,100000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,465.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
252,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46451.0,702-22aa,Incarico (Non Pubblicato),,130000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,600.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
253,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46453.0,702-22ab,Incarico (Non Pubblicato),,130000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,603.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
254,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46455.0,702-22b,Incarico (Non Pubblicato),,100000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,465.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
255,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46457.0,702-22c,Pubblicato,,105000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,496.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
256,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46459.0,702-22d,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,495.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
257,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46461.0,702-22e,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,490.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
258,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46463.0,702-22f,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,485.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
259,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46465.0,702-22g,Pubblicato,,130000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,620.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
260,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46467.0,702-22h,Pubblicato,,130000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,600.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
261,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46469.0,702-22i,Pubblicato,,120000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,565.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
262,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46471.0,702-22j,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,500.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
263,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46473.0,702-22k,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,500.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
264,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46475.0,702-22l,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,500.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
265,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46477.0,702-22m,Pubblicato,,140000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,692.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
266,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46479.0,702-22n,Incarico (Non Pubblicato),,140000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,667.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
267,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46481.0,702-22o,Incarico (Non Pubblicato),,140000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,692.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
268,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46483.0,702-22p,Incarico (Non Pubblicato),,140000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,688.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
269,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46485.0,702-22q,Incarico (Non Pubblicato),,105000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,510.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
270,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46487.0,702-22s,Pubblicato,,125000.0,Terreno,In Pubblicità,Terreno Edificabile Residenziale,,588.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
271,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46489.0,702-22t,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,588.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
272,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46491.0,702-22u,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,588.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
273,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46493.0,702-22v,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,580.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
274,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46495.0,702-22w,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,580.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
275,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46497.0,702-22x,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,586.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
276,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46499.0,702-22y,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,588.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
277,45475,702-22,,702-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceneri Vittorio,"San Pietro in Casale, via Fanin snc","44.69283, 11.39466",27,46501.0,702-22z,Incarico (Non Pubblicato),,125000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,596.0,0.0,0.0,Assente,,,,,,44.69283,11.39466
278,45477,742-22,,742-22 ,Cantiere/Gruppo Attivo,Castel Maggiore,Parmeggiani Claudio,"Castel Maggiore, Via Gramsci 280","44.5696, 11.3601",3,46511.0,742-22a,Pubblicato,,490000.0,Terracielo o Terratetto,In Pubblicità,Porzione di Casa,,161.0,2.0,3.0,Privato,,,,,A4,44.5696,11.3601
279,45477,742-22,,742-22 ,Cantiere/Gruppo Attivo,Castel Maggiore,Parmeggiani Claudio,"Castel Maggiore, Via Gramsci 280","44.5696, 11.3601",3,46513.0,742-22b,Archiviato,,480000.0,Terracielo o Terratetto,Non in Pubblicità,Porzione di Casa,,155.0,2.0,3.0,Privato,,,,,A4,44.5696,11.3601
280,45477,742-22,,742-22 ,Cantiere/Gruppo Attivo,Castel Maggiore,Parmeggiani Claudio,"Castel Maggiore, Via Gramsci 280","44.5696, 11.3601",3,46515.0,742-22c,Archiviato,,490000.0,Terracielo o Terratetto,Non in Pubblicità,Porzione di Casa,,161.0,2.0,3.0,Privato,,,,,A4,44.5696,11.3601
281,45479,744-20,,744-20 ,Cantiere/Gruppo Terminato,Altedo,Tanchella Luca,"Malalbergo, Bassa snc","44.6929, 11.502",1,45713.0,744-20h,Archiviato,,320000.0,Villa o Villetta,Non in Pubblicità,Porzione di Bifamiliare,,90.0,1.0,2.0,Privato,,,,,A4,44.6929,11.502
282,45481,746-22,,746-22 ,Cantiere/Gruppo Terminato,Ferrara,Tassinari Nicholas,"Ferrara, Via Antonio e Nicolò Beccari 94","44.9063, 11.5305",1,47485.0,746-22a,Venduto/Affittato da ISP,Stipula/Contratto,128000.0,Villa o Villetta,Non in Pubblicità,Villetta (Schiera - Trifamiliare - Quadrifamiliare),,95.0,1.0,2.0,Privato,,,,,*C,44.9063,11.5305
283,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45719.0,758-20g,Venduto/Affittato da ISP,Stipula/Contratto,420000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,99.25,2.0,2.0,Assente,,,,,A3,44.5028,11.2987
284,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45721.0,758-20k,In Trattativa,Compromesso,380000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,93.0,1.0,2.0,Assente,,,,,A3,44.5028,11.2987
285,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45723.0,758-20l,In Trattativa,Compromesso,844000.0,Appartamento,Non in Pubblicità,Appartamento,5 Locali,187.0,2.0,3.0,Assente,,,,,A2,44.5028,11.2987
286,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45725.0,758-20p,In Trattativa,Compromesso,394000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,111.0,2.0,3.0,Assente,,,,,*A+,44.5028,11.2987
287,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45727.0,758-20s,Venduto/Affittato da ISP,Stipula/Contratto,412000.0,Appartamento,Non in Pubblicità,Appartamento,5 Locali,112.4,2.0,3.0,Assente,,,,,*A+,44.5028,11.2987
288,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45731.0,758-20w,Pubblicato,,940000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,194.0,2.0,3.0,Assente,,,,,A3,44.5028,11.2987
289,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45733.0,758-20x,In Trattativa,Compromesso,848000.0,Appartamento,Non in Pubblicità,Attico,Più di 5 Locali,182.0,2.0,3.0,Assente,,,,,A3,44.5028,11.2987
290,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45735.0,758-20y,Pubblicato,,460000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,94.0,1.0,2.0,Assente,,,,,A3,44.5028,11.2987
291,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,45737.0,758-20z,In Trattativa,Compromesso,419000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,120.0,1.0,2.0,Assente,,,,,A3,44.5028,11.2987
292,45487,800-22,,800-22 ,Cantiere/Gruppo Attivo,San Pietro in Casale,Ceresi Emanuela,"San Pietro in Casale, Setti 1235/B","44.71751, 11.44386",1,47493.0,800-22a,Pubblicato,,98000.0,Villa o Villetta,In Pubblicità,Porzione di Bifamiliare,,115.0,1.0,3.0,Privato,2024-07-10,,,,G,44.71751,11.44386
293,45489,816-22,,816-22 ,Cantiere/Gruppo Terminato,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, VIA FANIN SCN","44.6541, 11.4354",1,46567.0,816-22a,Archiviato,,305000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,108.0,2.0,2.0,Assente,,,,,,44.6541,11.4354
294,45491,817-22,,,Cantiere/Gruppo Attivo,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, via fanin scn","44.65728, 11.433",1,46569.0,817-22a,In Trattativa,Compromesso,305000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,113.0,2.0,2.0,Assente,,,,,,44.65728,11.433
295,45493,818-22,,,Cantiere/Gruppo Attivo,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, fanin scn","44.6529, 11.3724",1,46571.0,818-22a,Incarico (Non Pubblicato),,315000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,116.0,2.0,3.0,Assente,,,,,,44.6529,11.3724
296,45495,826-22,,826-22 ,Cantiere/Gruppo Terminato,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, FANIN SCN","44.6547, 11.435",1,46579.0,826-22a,Archiviato,,305000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,107.0,2.0,2.0,Assente,,,,,,44.6547,11.435
297,45497,827-22,,,Cantiere/Gruppo Attivo,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, fanin scn","44.6529, 11.3724",1,47499.0,827-22a,In Trattativa,Compromesso,255000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,92.0,1.0,2.0,Assente,,,,,,44.6529,11.3724
298,45499,828-22,,828-22 ,Cantiere/Gruppo Terminato,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, FANIN SCN","44.6547, 11.435",1,46581.0,828-22a,Archiviato,,305000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,124.0,2.0,2.0,Privato,,,,,,44.6547,11.435
299,45501,832-22,,832-22 ,Cantiere/Gruppo Terminato,San Giorgio di Piano,Fabbri Riccardo,"San Giorgio di Piano, FANIN SCN","44.6547, 11.435",1,46589.0,832-22a,Archiviato,,280000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,114.0,2.0,1.0,Privato,,,,,,44.6547,11.435
300,45503,83-23,,83-23 ,Cantiere/Gruppo Terminato,Castel Maggiore,Tassinari Stefano,"Argelato, via Frabetti 16","44.409, 11.2791",1,46991.0,83-23a,Venduto/Affittato da ISP,Stipula/Contratto,190000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,83.0,1.0,2.0,Condominiale,,,,,,44.409,11.2791
